Id,title,description,link,price,brand,condition,image_link,gtin,shipping,product_type,google_product_category,color,size,mpn,"age group",gender,availability,c:druse:boolean,item_group_id
GR3576,"Soprano Foam Uke Case","Soprano Foam Uke Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1140/s/soprano-foam-uke-case/,20.79,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3576.jpg,5051293012145,,simple,,,,,,,"In stock",,
GR3577,"Concert Foam Uke Case","Concert Foam Uke Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1141/s/concert-foam-uke-case/,24.96,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3577.jpg,5051293012152,,simple,,,,,,,"In stock",,
GR3578,"Tenor Foam Uke Case","Tenor Foam Uke Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1142/s/tenor-foam-uke-case/,29.13,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3578.jpg,5051293012169,,simple,,,,,,,"In stock",,
GR3579,"Baritone Foam Uke Case","Baritone Foam Uke Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1143/s/baritone-foam-uke-case/,31.63,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3579.jpg,5051293012176,,simple,,,,,,,"In stock",,
GR3591,"Standard Soprano Ukulele Bag","Standard Soprano Ukulele Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1144/s/standard-soprano-ukulele-bag/,6.63,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3591.jpg,5051293004393,,simple,,,,,,,"In stock",,
GR3592,"Standard Concert Ukulele Bag","Standard Concert Ukulele Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1145/s/standard-concert-ukulele-bag/,7.46,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3592.jpg,5051293010271,,simple,,,,,,,"In stock",,
GR3593,"Standard Tenor Ukulele Bag","Standard Tenor Ukulele Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1146/s/standard-tenor-ukulele-bag/,8.29,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3593.jpg,5051293004409,,simple,,,,,,,"In stock",,
GR3594,"Standard Baritone Ukulele Bag","Standard Baritone Ukulele Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1147/s/standard-baritone-ukulele-bag/,9.13,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3594.jpg,5051293010288,,simple,,,,,,,"In stock",,
GR3596,"Shubb C9b Ukulele Capo","Shubb C9b Ukulele Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1148/s/shubb-c9b-ukulele-capo/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3596.jpg,700682200094,,simple,,,,,,,"In stock",,
GR3596B,"Shubb L9 Lite Uke Capo, Blue","Shubb L9 Lite Uke Capo, Blue",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1149/s/shubb-l9-lite-uke-capo-blue/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3596b.jpg,700682510094,,simple,,,,,,,"In stock",,
GR3596L,"Shubb L9 Lite Uke Capo","Shubb L9 Lite Uke Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1150/s/shubb-l9-lite-uke-capo/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3596l.jpg,700682500095,,simple,,,,,,,"In stock",,
GR3596R,"Shubb L9 Lite Uke Capo, Red","Shubb L9 Lite Uke Capo, Red",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1151/s/shubb-l9-lite-uke-capo-red/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3596r.jpg,700682550090,,simple,,,,,,,"In stock",,
GR3596V,"Shubb L9 Lite Uke Capo, Violet","Shubb L9 Lite Uke Capo, Violet",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1152/s/shubb-l9-lite-uke-capo-violet/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3596v.jpg,700682520093,,simple,,,,,,,"In stock",,
GR3597,"Ukulele Pitch Pipes","Ukulele Pitch Pipes",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1153/s/ukulele-pitch-pipes/,4.13,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3597.jpg,5051293015788,,simple,,,,,,,"In stock",,
GR3598,"Ukulele Stand","Ukulele Stand",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1154/s/ukulele-stand/,16.63,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3598.jpg,5051293015795,,simple,,,,,,,"In stock",,
GR3612,"Carvalho Cavaquinho","Carvalho Cavaquinho",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1155/s/carvalho-cavaquinho/,140.83,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3612.jpg,5051293012961,,simple,,,,,,,"In stock",,
GR3614,"Carvalho Braguesa 250C","Carvalho Braguesa 250C",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1156/s/carvalho-braguesa-250c/,249.17,CARVALHO,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3614.jpg,5051293014446,,simple,,,,,,,"Out of stock",,
GR3622,"Atlas 21 String Gu Zheng","Atlas 21 String Gu Zheng",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1157/s/atlas-21-string-gu-zheng/,240.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3622.jpg,5051293004324,,simple,,,,,,,"Out of stock",,
GR3623,"Atlas Erhu, High Quality","Atlas Erhu, High Quality",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1158/s/atlas-erhu-high-quality/,165.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3623.jpg,5051293012633,,simple,,,,,,,"Out of stock",,
GR3625,"Atlas Erhu, Student Model","Atlas Erhu, Student Model",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1159/s/atlas-erhu-student-model/,57.5,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3625.jpg,5051293004331,,simple,,,,,,,"Out of stock",,
GR3626,"Atlas Pipa, string instrument","Atlas Pipa, string instrument",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1160/s/atlas-pipa-string-instrument/,115.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3626.jpg,5051293011506,,simple,,,,,,,"Out of stock",,
GR3628,"Atlas Ruan, stringed inst.","Atlas Ruan, stringed inst.",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1161/s/atlas-ruan-stringed-inst/,140.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3628.jpg,5051293004348,,simple,,,,,,,"Out of stock",,
GR3630,"Altas Cuatro de Puerto Rico","Altas Cuatro de Puerto Rico",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1162/s/altas-cuatro-de-puerto-rico/,82.5,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3630.jpg,5051293004355,,simple,,,,,,,"Out of stock",,
GR3632,"Atlas Vihuela","Atlas Vihuela",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1163/s/atlas-vihuela/,215.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3632.jpg,5051293012985,,simple,,,,,,,"In stock",,
GR3633,"Atlas Bajo Sexto","Atlas Bajo Sexto",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1164/s/atlas-bajo-sexto/,174.17,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3633.jpg,5051293012992,,simple,,,,,,,"In stock",,
GR3634,"Atlas Guitarron","Atlas Guitarron",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1165/s/atlas-guitarron/,390.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3634.jpg,5051293013005,,simple,,,,,,,"In stock",,
GR3641,"Atlas Balalaika, Prima","Atlas Balalaika, Prima",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1166/s/atlas-balalaika-prima/,195.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3641.jpg,5051293004362,,simple,,,,,,,"In stock",,
GR3650,"Atlas AS-12 Saz","Atlas AS-12 Saz",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1167/s/atlas-as-12-saz/,195.83,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3650.jpg,5051293017379,,simple,,,,,,,"Out of stock",,
GR3653,"Atlas AO-10 Student Oud","Atlas AO-10 Student Oud",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1168/s/atlas-ao-10-student-oud/,282.5,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3653.jpg,5051293017096,,simple,,,,,,,"Out of stock",,
GR3654,"Blue Moon Lute 8 course","Blue Moon Lute 8 course",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1169/s/blue-moon-lute-8-course/,362.5,BLUEMOON,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3654.jpg,5051293004386,,simple,,,,,,,"Out of stock",,
GR3663,"Ektara, Single Stringed","Ektara, Single Stringed",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1170/s/ektara-single-stringed/,24.96,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3663.jpg,5051293013388,,simple,,,,,,,"In stock",,
GR3688,"JP Tenor Guitar Strings","JP Tenor Guitar Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1171/s/jp-tenor-guitar-strings/,5.21,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3688.jpg,633687104510,,simple,,,,,,,"In stock",,
GR3689,"Sitar String Set","Sitar String Set",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1172/s/sitar-string-set/,11.63,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3689.jpg,5051293013395,,simple,,,,,,,"In stock",,
GR3692,"Deluxe Sitar Padded Bag","Deluxe Sitar Padded Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1173/s/deluxe-sitar-padded-bag/,49.96,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3692.jpg,5051293013401,,simple,,,,,,,"In stock",,
GR3695C,"Labella Guitarron String Set","Labella Guitarron String Set",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1174/s/labella-guitarron-string-set/,23.29,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3695c.jpg,656295018475,,simple,,,,,,,"Out of stock",,
GR3695D,"Labella Bajo Sexto String Set","Labella Bajo Sexto String Set",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1175/s/labella-bajo-sexto-string-set/,15.79,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3695d.jpg,656295018376,,simple,,,,,,,"In stock",,
GR3696,"Dadi Erhu Strings","Dadi Erhu Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1176/s/dadi-erhu-strings/,2.46,,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3696.jpg,5051293004584,,simple,,,,,,,"In stock",,
GR3697,"Dadi Pipa Strings","Dadi Pipa Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1177/s/dadi-pipa-strings/,4.96,DADI,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3697.jpg,5051293004591,,simple,,,,,,,"In stock",,
GR3698,"Dadi Gu Zheng Strings","Dadi Gu Zheng Strings",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1178/s/dadi-gu-zheng-strings/,15.79,DADI,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3698.jpg,5051293004607,,simple,,,,,,,"In stock",,
GR3699,"Atlas Er Hu Bow","Atlas Er Hu Bow",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1179/s/atlas-er-hu-bow/,8.29,ATLAS,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3699.jpg,5051293012640,,simple,,,,,,,"In stock",,
GR3705,"Blue Moon BM-10 5 Str Banjo","Blue Moon BM-10 5 Str Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1180/s/blue-moon-bm-10-5-str-banjo/,149.17,BLUEMOON,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3705.jpg,5051293004614,,simple,,,,,,,"Out of stock",,
GR3720,"Ashbury AB-15 Travel Banjo","Ashbury AB-15 Travel Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1181/s/ashbury-ab-15-travel-banjo/,182.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3720.jpg,5051293011513,,simple,,,,,,,"Out of stock",,
GR3721,"Ashbury AB-35 5 str Banjo","Ashbury AB-35 5 str Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1182/s/ashbury-ab-35-5-str-banjo/,215.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3721.jpg,5051293004621,,simple,,,,,,,"In stock",,
GR3721L,"Ashbury AB-35L 5 str Banjo","Ashbury AB-35L 5 str Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1183/s/ashbury-ab-35l-5-str-banjo/,207.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3721l.jpg,5051293004638,,simple,,,,,,,"Out of stock",,
GR3722,"Ashbury AB-45 5 str Banjo","Ashbury AB-45 5 str Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1184/s/ashbury-ab-45-5-str-banjo/,374.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3722.jpg,5051293004645,,simple,,,,,,,"Out of stock",,
GR3724,"Ashbury AB-65 5 string Banjo","Ashbury AB-65 5 string Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1185/s/ashbury-ab-65-5-string-banjo/,299.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3724.jpg,5051293012183,,simple,,,,,,,"Out of stock",,
GR3726,"Ashbury AB-48 5 string Banjo","Ashbury AB-48 5 string Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1186/s/ashbury-ab-48-5-string-banjo/,374.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3726.jpg,5051293014927,,simple,,,,,,,"In stock",,
GR3727,"Ashbury AB-25 Maple 5str Banjo","Ashbury AB-25 Maple 5str Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1187/s/ashbury-ab-25-maple-5str-banjo/,232.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3727.jpg,5051293004669,,simple,,,,,,,"Out of stock",,
GR3728,"Ashbury AB-85 5 string Banjo","Ashbury AB-85 5 string Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1188/s/ashbury-ab-85-5-string-banjo/,332.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3728.jpg,5051293012190,,simple,,,,,,,"Out of stock",,
GR3729,"Ashbury AB-55 5 Openback Banjo","Ashbury AB-55 5 Openback Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1189/s/ashbury-ab-55-5-openback-banjo/,524.17,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3729.jpg,5051293008681,,simple,,,,,,,"Out of stock",,
GR3768,"Saga Openback 5 str Banjo Kit","Saga Openback 5 str Banjo Kit",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1190/s/saga-openback-5-str-banjo-kit/,232.5,SAGA,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3768.jpg,688382005051,,simple,,,,,,,"In stock",,
GR3769,"Saga Resonator 5 str Banjo Kit","Saga Resonator 5 str Banjo Kit",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1191/s/saga-resonator-5-str-banjo-kit/,307.5,SAGA,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3769.jpg,688382006157,,simple,,,,,,,"In stock",,
GR3771,"Standard 5 String Banjo Case","Standard 5 String Banjo Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1192/s/standard-5-string-banjo-case/,62.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3771.jpg,5051293004683,,simple,,,,,,,"Out of stock",,
GR3772,"Standard O.B. 5 Str Banjo Case","Standard O.B. 5 Str Banjo Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1193/s/standard-o-b-5-str-banjo-case/,65.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3772.jpg,5051293004690,,simple,,,,,,,"In stock",,
GR3776,"Premium 5 string Banjo Case","Premium 5 string Banjo Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1194/s/premium-5-string-banjo-case/,83.29,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3776.jpg,5051293017119,,simple,,,,,,,"In stock",,
GR3777,"Premium 5st Open Back Case","Premium 5st Open Back Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1195/s/premium-5st-open-back-case/,83.29,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3777.jpg,5051293017126,,simple,,,,,,,"In stock",,
GR3785,"JP 5 string Banjo Set, L, Bronze","JP 5 string Banjo Set, L, Bronze",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1196/s/jp-5-string-banjo-set-l-bronze/,4.96,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3785.jpg,633687117015,,simple,,,,,,,"In stock",,
GR3786,"JP 5 String Banjo Set, M, Nickel","JP 5 String Banjo Set, M, Nickel",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1197/s/jp-5-string-banjo-set-m-nickel/,4.96,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3786.jpg,633687118012,,simple,,,,,,,"In stock",,
GR3787,"JP 5 string Banjo Set, L, Nickel","JP 5 string Banjo Set, L, Nickel",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1198/s/jp-5-string-banjo-set-l-nickel/,4.96,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3787.jpg,633687118210,,simple,,,,,,,"In stock",,
GR3788,"JP 5 string Banjo Set, M, Bronze","JP 5 string Banjo Set, M, Bronze",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1199/s/jp-5-string-banjo-set-m-bronze/,4.96,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3788.jpg,633687117213,,simple,,,,,,,"Out of stock",,
GR3791,"Standard 5 String Banjo Bag","Standard 5 String Banjo Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1200/s/standard-5-string-banjo-bag/,11.63,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3791.jpg,5051293004737,,simple,,,,,,,"In stock",,
GR3792,"Deluxe 5 String Banjo Bag","Deluxe 5 String Banjo Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1201/s/deluxe-5-string-banjo-bag/,17.46,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3792.jpg,5051293004744,,simple,,,,,,,"In stock",,
GR3793,"Premium 5 String Banjo Bag","Premium 5 String Banjo Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1202/s/premium-5-string-banjo-bag/,30.79,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3793.jpg,5051293004751,,simple,,,,,,,"In stock",,
GR3795,"Golden Gate 5th string Capo","Golden Gate 5th string Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1203/s/golden-gate-5th-string-capo/,18.29,GOLDENGATE,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3795.jpg,688382000568,,simple,,,,,,,"Out of stock",,
GR3796,"Shubb C5 Standard Banjo Capo","Shubb C5 Standard Banjo Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1204/s/shubb-c5-standard-banjo-capo/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3796.jpg,700682000052,,simple,,,,,,,"In stock",,
GR3796B,"Shubb C5b Original Banjo Capo","Shubb C5b Original Banjo Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1205/s/shubb-c5b-original-banjo-capo/,16.63,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3796b.jpg,700682200056,,simple,,,,,,,"In stock",,
GR3796C,"Shubb C5r Curved Banjo Capo","Shubb C5r Curved Banjo Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1206/s/shubb-c5r-curved-banjo-capo/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3796c.jpg,700682000250,,simple,,,,,,,"In stock",,
GR3796L,"Shubb L5 Lite Banjo Capo","Shubb L5 Lite Banjo Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1207/s/shubb-l5-lite-banjo-capo/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3796l.jpg,700682500057,,simple,,,,,,,"In stock",,
GR3796N,"Shubb C5n Standard Banjo Capo","Shubb C5n Standard Banjo Capo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1208/s/shubb-c5n-standard-banjo-capo/,18.29,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3796n.jpg,700682600054,,simple,,,,,,,"In stock",,
GR3797,"Shubb Capo, Banjo 5th str long","Shubb Capo, Banjo 5th str long",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1209/s/shubb-capo-banjo-5th-str-long/,41.63,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3797.jpg,700682000113,,simple,,,,,,,"In stock",,
GR3797S,"Shubb Capo Banjo 5th str short","Shubb Capo Banjo 5th str short",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1210/s/shubb-capo-banjo-5th-str-short/,41.63,SHUBB,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3797s.jpg,700682000106,,simple,,,,,,,"In stock",,
GR3798,"Black Banjo Strap","Black Banjo Strap",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1211/s/black-banjo-strap/,9.13,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3798.jpg,5051293004768,,simple,,,,,,,"In stock",,
GR3805,"Blue Moon BM-10T Tenor Banjo","Blue Moon BM-10T Tenor Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1212/s/blue-moon-bm-10t-tenor-banjo/,145.83,BLUEMOON,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3805.jpg,5051293004775,,simple,,,,,,,"Out of stock",,
GR3821,"Ashbury AB-35T Tenor Banjo","Ashbury AB-35T Tenor Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1213/s/ashbury-ab-35t-tenor-banjo/,207.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3821.jpg,5051293004782,,simple,,,,,,,"In stock",,
GR3822,"Ashbury AB-45T Tenor Banjo","Ashbury AB-45T Tenor Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1214/s/ashbury-ab-45t-tenor-banjo/,332.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3822.jpg,5051293004799,,simple,,,,,,,"Out of stock",,
GR3824,"Ashbury AB-65T Tenor Banjo","Ashbury AB-65T Tenor Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1215/s/ashbury-ab-65t-tenor-banjo/,265.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3824.jpg,5051293012206,,simple,,,,,,,"Out of stock",,
GR3827,"Ashbury AB-25T Tenor Banjo","Ashbury AB-25T Tenor Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1216/s/ashbury-ab-25t-tenor-banjo/,240.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3827.jpg,5051293004812,,simple,,,,,,,"Out of stock",,
GR3830,"Ashbury AB-55 S Short Scale","Ashbury AB-55 S Short Scale",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1217/s/ashbury-ab-55-s-short-scale/,482.5,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3830.jpg,5051293011681,,simple,,,,,,,"Out of stock",,
GR3871,"Standard Tenor Banjo Case","Standard Tenor Banjo Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1218/s/standard-tenor-banjo-case/,65.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3871.jpg,5051293004829,,simple,,,,,,,"Out of stock",,
GR3872,"Standard O.B. Tenor Banjo Case","Standard O.B. Tenor Banjo Case",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1219/s/standard-o-b-tenor-banjo-case/,65.83,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3872.jpg,5051293004836,,simple,,,,,,,"Out of stock",,
GR3883,"LaBella Tenor Banjo Strings M","LaBella Tenor Banjo Strings M",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1220/s/labella-tenor-banjo-strings-m/,6.63,LABELLA,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3883.jpg,5051293004843,,simple,,,,,,,"In stock",,
GR3884,"JP Irish Tenor Banjo Light","JP Irish Tenor Banjo Light",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1221/s/jp-irish-tenor-banjo-light/,5.79,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3884.jpg,633687120015,,simple,,,,,,,"In stock",,
GR3885,"JP Irish Tenor Banjo; Medium","JP Irish Tenor Banjo; Medium",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1222/s/jp-irish-tenor-banjo-medium/,6.63,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3885.jpg,633687120053,,simple,,,,,,,"In stock",,
GR3886,"JP Irish Tenor Banjo; Heavy","JP Irish Tenor Banjo; Heavy",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1223/s/jp-irish-tenor-banjo-heavy/,6.63,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3886.jpg,633687120213,,simple,,,,,,,"In stock",,
GR3887,"JP Irish Tenor Banjo; Medium","JP Irish Tenor Banjo; Medium",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1224/s/jp-irish-tenor-banjo-medium/,6.63,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3887.jpg,633687120312,,simple,,,,,,,"In stock",,
GR3888,"JP Irish Tenor Banjo; Heavy","JP Irish Tenor Banjo; Heavy",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1225/s/jp-irish-tenor-banjo-heavy/,6.63,JP,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3888.jpg,633687120350,,simple,,,,,,,"In stock",,
GR3891,"Standard Tenor Banjo Bag","Standard Tenor Banjo Bag",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/1226/s/standard-tenor-banjo-bag/,11.63,ASHBURY,New,http://www.woodys-music.co.uk/media/catalog/product/g/r/gr3891.jpg,5051293004850,,simple,,,,,,,"Out of stock",,
